"sample_id","sp1","sp2","sp3","sp4","sp5","sp6","sp7","sp8","sp9","sp10","sp11","sp12","sp13","sp14","sp15","sp16","sp17","sp18","sp19","sp20","sp21","sp22","sp23","sp24","sp25","sp26","sp27","sp28","sp29","sp30","sp31","sp32","sp33","sp34","sp35","sp36","sp37","sp38","protein","moisture","slope1","bias1","slope2","bias2","product","date","time","int_time","temp","gps","utc_time","y","n","x","w","id"
"SEC 1 EAST",3.144608,3.059309,2.984973,2.915944,2.847037,2.779529,2.718974,2.663374,2.615878,2.578998,2.557611,2.552301,2.557631,2.552119,2.520434,2.480138,2.460793,2.485635,2.563261,2.66594,2.732038,2.744004,2.724993,2.687446,2.639744,2.588979,2.54004,2.493708,2.447907,2.404512,2.367801,2.33837,2.318974,2.31057,2.321947,2.379829,2.510968,2.693064,9.648,8.4545,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:12:17",10000,35.3,"GPGGA",11149,46.0372198166667,"N",-109.174127883333,"W",19017
"SEC 1 EAST",3.139396,3.054365,2.978388,2.907452,2.837893,2.775443,2.718026,2.662663,2.614311,2.578053,2.556923,2.554066,2.561428,2.555706,2.525583,2.486472,2.467274,2.494625,2.575728,2.680649,2.749047,2.761664,2.741225,2.703828,2.655786,2.604177,2.555165,2.508319,2.461145,2.417944,2.380984,2.351503,2.333503,2.323817,2.335245,2.394754,2.52799,2.713928,11.114,7.864,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:12:35",10000,35.7,"GPGGA",11207,46.0370208666667,"N",-109.174129333333,"W",19018
"SEC 1 EAST",3.109805,3.026618,2.954158,2.886372,2.818697,2.753774,2.695524,2.643237,2.597425,2.56276,2.544226,2.543152,2.55261,2.550213,2.52146,2.482146,2.464194,2.492166,2.574693,2.683517,2.755053,2.768619,2.748924,2.710229,2.661282,2.609473,2.559556,2.51276,2.466476,2.422859,2.385567,2.356232,2.336284,2.327852,2.338962,2.397379,2.531345,2.718746,8.7999,8.083,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:12:53",10000,35.7,"GPGGA",11225,46.0368248666667,"N",-109.174129566667,"W",19019
"SEC 1 EAST",3.053137,2.974659,2.903305,2.838847,2.773905,2.711796,2.6555,2.603629,2.558269,2.523924,2.503553,2.499684,2.505631,2.499557,2.470624,2.433715,2.414576,2.438723,2.513581,2.610633,2.673794,2.685647,2.66661,2.63207,2.58711,2.53789,2.491858,2.448429,2.404535,2.363769,2.328997,2.30083,2.282797,2.274774,2.285422,2.34177,2.467888,2.641151,11.317,8.1026,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:13:13",10000,36.1,"GPGGA",11243,46.0366358166667,"N",-109.174130116667,"W",19020
"SEC 1 EAST",3.211943,3.12566,3.049647,2.978391,2.905103,2.836156,2.775243,2.719457,2.670597,2.632693,2.609,2.60414,2.610091,2.60263,2.570047,2.528582,2.507733,2.53257,2.610209,2.713283,2.781727,2.794868,2.775476,2.739021,2.690704,2.638291,2.588637,2.54155,2.493191,2.44913,2.410823,2.380299,2.361203,2.35265,2.365219,2.424364,2.558518,2.743077,11.683,8.2272,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:13:30",10000,35.8,"GPGGA",11303,46.0364485666667,"N",-109.17413095,"W",19021
"SEC 1 EAST",3.272291,3.183151,3.10287,3.030128,2.958292,2.888853,2.825605,2.766765,2.716181,2.677153,2.65256,2.646398,2.651285,2.64346,2.610888,2.569924,2.548989,2.576032,2.65766,2.763346,2.830792,2.841628,2.819464,2.78151,2.731399,2.677096,2.626272,2.577644,2.528502,2.483041,2.444729,2.414484,2.394404,2.386497,2.398435,2.460198,2.598658,2.787578,12.717,8.5522,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:15:05",10000,35.9,"GPGGA",11320,46.0362897666667,"N",-109.174131033333,"W",19022
"SEC 1 EAST",3.270478,3.180451,3.100376,3.023479,2.948503,2.881225,2.819059,2.760157,2.709113,2.6692,2.646111,2.642547,2.649279,2.643809,2.611914,2.568584,2.548295,2.577566,2.662727,2.77517,2.848232,2.860535,2.838595,2.798,2.745321,2.690016,2.637748,2.587518,2.537622,2.491392,2.451436,2.419967,2.399211,2.389442,2.401678,2.463662,2.604177,2.801991,10.056,8.1369,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:16:17",10000,35.2,"GPGGA",11455,46.0368298,"N",-109.173971883333,"W",19023
"SEC 1 EAST",3.246738,3.16439,3.087609,3.016933,2.949028,2.887953,2.830451,2.774956,2.725945,2.691438,2.675328,2.678193,2.692949,2.694212,2.665337,2.62583,2.610036,2.646183,2.741839,2.862643,2.940214,2.955313,2.932563,2.889587,2.836977,2.781273,2.728161,2.678671,2.628175,2.580979,2.54143,2.509152,2.487809,2.478407,2.490745,2.555346,2.701577,2.902287,6.6083,8.6793,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:16:51",10000,34.6,"GPGGA",11607,46.0375536,"N",-109.17397005,"W",19024
"SEC 1 EAST",3.245059,3.159325,3.085466,3.017931,2.94854,2.881012,2.822284,2.768722,2.723743,2.691779,2.677594,2.682325,2.700082,2.707103,2.682076,2.641866,2.625032,2.66263,2.762598,2.889621,2.975179,2.993772,2.96998,2.926049,2.870978,2.812613,2.757825,2.705713,2.653821,2.606454,2.565173,2.531599,2.51003,2.499491,2.511938,2.575568,2.721242,2.926697,5.9414,9.5623,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:17:10",10000,34.4,"GPGGA",11641,46.0380267833333,"N",-109.173968816667,"W",19025
"SEC 1 EAST",3.200763,3.120726,3.050792,2.98456,2.918575,2.856247,2.799249,2.746462,2.701909,2.669747,2.655189,2.660064,2.675868,2.679458,2.652102,2.612827,2.596722,2.633194,2.729119,2.851739,2.931337,2.947068,2.925109,2.883079,2.830108,2.774538,2.721306,2.671208,2.621957,2.574869,2.535052,2.503191,2.481682,2.471778,2.484788,2.547767,2.6915,2.890435,7.3336,8.7839,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:17:33",10000,34.4,"GPGGA",11659,46.03826365,"N",-109.173968016667,"W",19026
"SEC 1 EAST",3.150067,3.067904,2.995348,2.928129,2.861749,2.798733,2.742191,2.690885,2.647489,2.615175,2.601932,2.60778,2.624939,2.629679,2.603618,2.564507,2.548724,2.584706,2.681011,2.806364,2.888738,2.906276,2.885149,2.842182,2.788488,2.732175,2.678185,2.627652,2.578043,2.531268,2.491484,2.459572,2.437985,2.427921,2.43984,2.502481,2.647345,2.850939,5.9606,8.2439,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:17:52",10000,34.8,"GPGGA",11722,46.0385492666667,"N",-109.173967466667,"W",19027
"SEC 1 EAST",3.159489,3.077648,3.003867,2.936038,2.869591,2.806407,2.749837,2.698434,2.652297,2.619856,2.60518,2.608732,2.624845,2.628001,2.600887,2.561791,2.545529,2.580264,2.674259,2.79615,2.876299,2.893228,2.872278,2.830537,2.777869,2.722514,2.669665,2.620215,2.570727,2.52456,2.485247,2.453447,2.432043,2.422864,2.43446,2.496455,2.639132,2.839885,6.8589,8.7991,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:18:11",10000,34.7,"GPGGA",11741,46.0387855,"N",-109.1739665,"W",19028
"SEC 1 EAST",3.11682,3.038913,2.973324,2.910556,2.847486,2.787435,2.732961,2.684171,2.643307,2.61286,2.599581,2.605243,2.621194,2.624841,2.599592,2.560845,2.544957,2.578984,2.66926,2.78705,2.865642,2.882084,2.862526,2.822896,2.771924,2.718886,2.667981,2.619248,2.572777,2.52703,2.488254,2.45829,2.438019,2.428373,2.440523,2.502045,2.639931,2.836598,7.723,8.5274,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:18:28",10000,34.7,"GPGGA",11800,46.03902155,"N",-109.1739658,"W",19029
"SEC 1 EAST",2.976369,2.90119,2.836495,2.77636,2.715495,2.658463,2.607515,2.560206,2.520297,2.491199,2.476685,2.47989,2.493342,2.493982,2.468441,2.433101,2.41634,2.447558,2.530826,2.637751,2.708532,2.723728,2.706148,2.671199,2.624635,2.57398,2.526566,2.480941,2.43551,2.393584,2.3573,2.328663,2.310525,2.302183,2.313669,2.373056,2.50412,2.689678,11.463,8.8843,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:18:43",10000,35,"GPGGA",11816,46.0392154333333,"N",-109.173965133333,"W",19030
"SEC 1 EAST",3.091505,3.011071,2.939952,2.872972,2.807394,2.746571,2.690818,2.639095,2.594774,2.56118,2.543818,2.543997,2.553854,2.551851,2.523182,2.484416,2.467702,2.497238,2.579486,2.687266,2.757288,2.771055,2.753283,2.716478,2.668354,2.617438,2.568073,2.520957,2.47563,2.43057,2.393859,2.364761,2.345474,2.337104,2.34953,2.409781,2.545377,2.732295,10.154,8.6704,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:19:04",10000,34.8,"GPGGA",11831,46.0393700333333,"N",-109.173965083333,"W",19031
"SEC 1 EAST",3.00887,2.930833,2.861269,2.799335,2.736942,2.676611,2.62265,2.57173,2.52831,2.496345,2.477822,2.477518,2.487044,2.482971,2.454511,2.417635,2.399806,2.425434,2.503825,2.605154,2.67201,2.685954,2.668272,2.63451,2.589781,2.54037,2.493898,2.449316,2.403868,2.362331,2.327306,2.298642,2.280457,2.272534,2.283235,2.342033,2.472423,2.653344,12.051,7.9969,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:19:22",10000,34.6,"GPGGA",11852,46.0395346666667,"N",-109.173964366667,"W",19032
"SEC 1 EAST",3.141984,3.060146,2.987288,2.918011,2.848142,2.786094,2.731163,2.677459,2.629992,2.594631,2.573909,2.571249,2.578884,2.574261,2.543029,2.503962,2.48555,2.512372,2.592042,2.695391,2.764107,2.778225,2.759586,2.724564,2.677734,2.626226,2.578209,2.531198,2.483493,2.440409,2.403309,2.37369,2.354773,2.346905,2.358509,2.418883,2.552747,2.73848,12.164,8.6825,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:19:39",10000,35.5,"GPGGA",11910,46.0396894,"N",-109.1739645,"W",19034
"SEC 1 EAST",2.951282,2.87697,2.809011,2.74594,2.68996,2.636062,2.580735,2.528981,2.484725,2.452123,2.434083,2.432824,2.439688,2.43595,2.407247,2.370039,2.353783,2.380356,2.455601,2.552757,2.614656,2.62606,2.609514,2.576221,2.533307,2.488196,2.443513,2.400893,2.358504,2.317252,2.283592,2.257133,2.239974,2.231391,2.244032,2.301611,2.428455,2.602872,11.004,8.5679,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:19:57",10000,34.9,"GPGGA",11928,46.0398544333333,"N",-109.173964116667,"W",19035
"SEC 1 EAST",3.06396,2.983473,2.912521,2.846031,2.781869,2.720482,2.663231,2.611817,2.567366,2.532849,2.514776,2.514614,2.522913,2.519539,2.490647,2.452423,2.434899,2.461886,2.542344,2.648027,2.716609,2.729131,2.711761,2.676075,2.629861,2.580451,2.532571,2.48671,2.441364,2.397709,2.361857,2.33395,2.316201,2.307972,2.319787,2.378627,2.511447,2.694919,11.914,7.5121,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:20:15",10000,35.2,"GPGGA",11945,46.0400123,"N",-109.173963,"W",19036
"SEC 1 EAST",3.106692,3.023916,2.949078,2.879646,2.811453,2.748626,2.692741,2.638616,2.590729,2.555744,2.53615,2.531868,2.539503,2.534079,2.503508,2.46459,2.445086,2.470385,2.54934,2.65253,2.720167,2.734373,2.715707,2.679914,2.633394,2.582336,2.534262,2.488486,2.441928,2.398725,2.36261,2.333714,2.313798,2.306022,2.317044,2.376055,2.508797,2.692201,10.774,8.4502,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:20:32",10000,35.2,"GPGGA",12003,46.04018345,"N",-109.173962716667,"W",19037
"SEC 1 EAST",3.121212,3.038363,2.962426,2.893049,2.824336,2.759107,2.701029,2.646868,2.599335,2.563937,2.542676,2.53903,2.547099,2.541934,2.510977,2.471441,2.451427,2.47725,2.556929,2.660116,2.7283,2.743549,2.724127,2.688224,2.642312,2.590677,2.541679,2.495009,2.447667,2.404171,2.367813,2.338162,2.319195,2.311188,2.322428,2.381143,2.515038,2.698753,10.419,8.5006,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:20:50",10000,35.6,"GPGGA",12020,46.0403511833333,"N",-109.173962183333,"W",19038
"SEC 1 EAST",3.130628,3.04985,2.976767,2.908562,2.842142,2.778769,2.721283,2.669634,2.623133,2.589281,2.57275,2.572729,2.583533,2.582297,2.552399,2.513015,2.495719,2.525548,2.610568,2.722124,2.794718,2.809477,2.790753,2.75207,2.702724,2.650854,2.599524,2.551439,2.50442,2.458957,2.421294,2.391453,2.371185,2.362664,2.37441,2.435518,2.573279,2.765425,8.6914,8.4068,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:21:08",10000,35.4,"GPGGA",12038,46.0405268666667,"N",-109.173961633333,"W",19039
"SEC 1 EAST",3.067003,2.985809,2.913222,2.847435,2.781308,2.719435,2.664987,2.613357,2.568454,2.535702,2.517816,2.517833,2.528859,2.526236,2.49765,2.460936,2.441941,2.47094,2.554558,2.662083,2.732954,2.747818,2.728492,2.69157,2.644347,2.591918,2.542785,2.496803,2.44983,2.406644,2.370201,2.34037,2.321422,2.312927,2.323537,2.383078,2.516523,2.702622,10.736,8.1961,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:21:28",10000,35.7,"GPGGA",12055,46.04069215,"N",-109.17396125,"W",19040
"SEC 1 EAST",3.169884,3.083654,3.008259,2.938492,2.870784,2.809153,2.750574,2.695079,2.648364,2.614401,2.596651,2.600246,2.61421,2.614251,2.58621,2.545872,2.528941,2.563869,2.656518,2.776245,2.854792,2.869785,2.848032,2.80724,2.754239,2.698709,2.647025,2.597007,2.547865,2.501936,2.461972,2.430811,2.410842,2.400948,2.414263,2.477326,2.619555,2.821254,9.2687,8.33,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:21:53",10000,35.4,"GPGGA",12116,46.0408963166667,"N",-109.173960216667,"W",19041
"SEC 1 EAST",3.149119,3.065591,2.992988,2.926477,2.86074,2.796136,2.736157,2.682863,2.638319,2.604235,2.586981,2.588818,2.600561,2.600311,2.573168,2.533391,2.515958,2.547648,2.63564,2.751489,2.827203,2.841414,2.820463,2.780688,2.729555,2.675524,2.62487,2.576046,2.529109,2.483912,2.445426,2.415218,2.394687,2.385079,2.397221,2.458521,2.595991,2.790966,9.0494,8.0543,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:22:14",10000,35.7,"GPGGA",12140,46.0411304,"N",-109.173960233333,"W",19042
"SEC 1 EAST",3.170559,3.087226,3.013663,2.945785,2.879688,2.817068,2.759021,2.705451,2.661292,2.626818,2.609973,2.613484,2.626663,2.627151,2.600203,2.560452,2.542996,2.577224,2.667914,2.786361,2.864152,2.878717,2.856759,2.816137,2.764529,2.708794,2.657389,2.607893,2.55899,2.513647,2.474205,2.443449,2.42284,2.412574,2.424996,2.486824,2.627201,2.824917,9.1537,7.8879,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:22:38",10000,35.9,"GPGGA",12202,46.0413674166667,"N",-109.1739591,"W",19043
"SEC 1 EAST",3.12827,3.049387,2.978559,2.912292,2.847609,2.788248,2.735248,2.685646,2.641466,2.609314,2.594791,2.598409,2.613261,2.615582,2.588807,2.551747,2.537228,2.57107,2.663056,2.780377,2.856238,2.871345,2.850883,2.810339,2.759108,2.705142,2.652957,2.604332,2.55573,2.510003,2.471922,2.441282,2.420503,2.412092,2.424312,2.485367,2.626427,2.820282,7.9972,8.629,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:23:07",10000,35.9,"GPGGA",12226,46.04161215,"N",-109.173958633333,"W",19044
"SEC 1 EAST",3.14074,3.061382,2.98879,2.922276,2.85924,2.802265,2.747278,2.695372,2.650473,2.619541,2.606403,2.611389,2.628094,2.631772,2.603934,2.566051,2.551589,2.588843,2.684899,2.806344,2.884184,2.900268,2.878936,2.837611,2.785502,2.730314,2.677489,2.627997,2.578546,2.532391,2.493493,2.461697,2.440985,2.432379,2.445023,2.508921,2.65436,2.856705,7.2604,9.097,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:23:37",10000,36.1,"GPGGA",12255,46.0419050333333,"N",-109.173957466667,"W",19045
"SEC 1 EAST",3.078492,3.000609,2.92996,2.864172,2.80225,2.744753,2.691626,2.642055,2.597986,2.567618,2.555418,2.561203,2.578818,2.583353,2.557211,2.519962,2.505823,2.543242,2.638863,2.759231,2.837163,2.853193,2.832693,2.793111,2.741379,2.68657,2.634262,2.585773,2.536694,2.491084,2.452679,2.421609,2.40112,2.392735,2.405366,2.46829,2.611417,2.809736,8.3873,9.3182,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:24:05",10000,35.6,"GPGGA",12324,46.0421981333333,"N",-109.173956933333,"W",19046
"SEC 1 EAST",3.091962,3.008178,2.935981,2.869413,2.803028,2.739859,2.684029,2.631258,2.585699,2.553321,2.536517,2.538632,2.552305,2.552549,2.525404,2.487697,2.469877,2.502702,2.593311,2.708781,2.784798,2.80034,2.778519,2.738732,2.687575,2.63262,2.581899,2.533529,2.484998,2.440422,2.402073,2.370818,2.351388,2.342064,2.353559,2.414819,2.553261,2.747209,9.3294,8.474,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:24:36",10000,35.9,"GPGGA",12352,46.0424823166667,"N",-109.173956016667,"W",19047
"SEC 1 EAST",3.189202,3.102918,3.024858,2.953911,2.883417,2.814195,2.753515,2.69856,2.649933,2.613778,2.59404,2.592295,2.603496,2.600946,2.570755,2.530394,2.510836,2.540462,2.628958,2.74421,2.820101,2.834397,2.81231,2.770891,2.719404,2.663521,2.610886,2.562353,2.512677,2.466586,2.427971,2.395855,2.375377,2.366328,2.376946,2.438075,2.577139,2.772757,8.5932,8.11,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:25:09",10000,35.4,"GPGGA",12423,46.0427784,"N",-109.173955333333,"W",19048
"SEC 1 EAST",3.12293,3.039374,2.964235,2.894907,2.829238,2.769094,2.711207,2.655253,2.608526,2.573867,2.554439,2.554335,2.564212,2.56057,2.531762,2.492687,2.474627,2.505826,2.591766,2.702857,2.775766,2.788945,2.767469,2.729145,2.67958,2.62619,2.576678,2.528783,2.480575,2.436588,2.398525,2.368032,2.348558,2.339668,2.351057,2.412386,2.549546,2.740696,11.352,8.0727,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:25:37",10000,34.8,"GPGGA",12456,46.0430884,"N",-109.173954616667,"W",19049
"SEC 1 EAST",3.018897,2.941967,2.871983,2.808511,2.747911,2.68891,2.63548,2.586948,2.543499,2.51251,2.498151,2.499891,2.513096,2.514727,2.48784,2.451231,2.435876,2.467742,2.552361,2.663164,2.735273,2.750309,2.73137,2.693095,2.644751,2.593265,2.544044,2.498271,2.452709,2.409076,2.373243,2.34414,2.324387,2.31596,2.32689,2.385695,2.51848,2.706339,7.483,9.1314,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:25:56",10000,35.1,"GPGGA",12523,46.0433594,"N",-109.173953866667,"W",19050
"SEC 1 EAST",2.986104,2.912226,2.848207,2.787555,2.726355,2.669804,2.618608,2.572648,2.533466,2.504411,2.491831,2.497389,2.512549,2.516681,2.492849,2.456921,2.442188,2.475367,2.562884,2.676569,2.752863,2.768024,2.749738,2.712402,2.664134,2.613092,2.563826,2.516781,2.471519,2.428226,2.391042,2.362339,2.342806,2.333619,2.345106,2.403378,2.536857,2.724246,9.8667,8.5751,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:26:16",10000,34.8,"GPGGA",12542,46.0435515166667,"N",-109.173952866667,"W",19051
"SEC 1 EAST",3.084847,3.007411,2.939244,2.876499,2.816653,2.761494,2.707652,2.657423,2.615734,2.585495,2.573207,2.581483,2.59873,2.602679,2.578272,2.540889,2.526333,2.562807,2.656544,2.777426,2.856369,2.872064,2.852386,2.813481,2.762351,2.707738,2.656326,2.60757,2.559572,2.514584,2.476305,2.446644,2.425794,2.415963,2.428459,2.491323,2.634021,2.832586,9.5255,8.0741,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:26:37",10000,35.2,"GPGGA",12603,46.0437514833333,"N",-109.173952816667,"W",19052
"SEC 1 EAST",2.969827,2.898948,2.838238,2.781496,2.721149,2.662245,2.613648,2.571042,2.534165,2.505951,2.492172,2.496337,2.509635,2.511469,2.488423,2.453592,2.437662,2.467027,2.546413,2.650716,2.722175,2.737654,2.720781,2.686419,2.640049,2.59015,2.544027,2.498445,2.454093,2.413608,2.377516,2.349144,2.33111,2.321827,2.331234,2.386492,2.512507,2.688423,11.079,8.6487,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:32:33",10000,34.9,"GPGGA",12623,46.0439937833333,"N",-109.173948916667,"W",19053
"SEC 1 EAST",3.075438,2.998614,2.930107,2.867199,2.805153,2.744267,2.690431,2.64278,2.600847,2.56998,2.556314,2.559699,2.575043,2.576897,2.549492,2.511792,2.49649,2.528151,2.615301,2.728754,2.803219,2.819643,2.802091,2.764499,2.715973,2.663316,2.612626,2.564804,2.517327,2.472324,2.434972,2.405872,2.385717,2.377095,2.389216,2.448625,2.586339,2.777568,8.9252,8.8119,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:32:50",10000,35.7,"GPGGA",13219,46.0436584833333,"N",-109.173799716667,"W",19054
"SEC 1 EAST",3.046815,2.970022,2.903406,2.841092,2.780008,2.720566,2.666519,2.618584,2.57704,2.545772,2.531049,2.533473,2.544754,2.545486,2.518773,2.480912,2.465142,2.496153,2.579227,2.687404,2.757899,2.771927,2.755161,2.71842,2.670891,2.620117,2.571752,2.525684,2.480518,2.437186,2.400555,2.372102,2.353134,2.344488,2.356327,2.414974,2.548206,2.732493,9.7399,8.9949,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:33:08",10000,35.8,"GPGGA",13236,46.0434961666667,"N",-109.1737993,"W",19055
"SEC 1 EAST",3.019338,2.943159,2.873744,2.810797,2.74957,2.691494,2.638915,2.587527,2.543968,2.512755,2.496336,2.498013,2.510534,2.50893,2.480994,2.444544,2.427958,2.458213,2.541816,2.648022,2.718703,2.732974,2.714358,2.67829,2.632208,2.581297,2.533453,2.488551,2.441844,2.398955,2.363185,2.333764,2.315261,2.307451,2.318234,2.3783,2.512396,2.696376,10.781,8.5552,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:33:30",10000,35.4,"GPGGA",13253,46.0433593,"N",-109.17379995,"W",19056
"SEC 1 EAST",3.067132,2.986356,2.91788,2.853518,2.786263,2.720924,2.663879,2.613626,2.570118,2.53649,2.518485,2.516657,2.525238,2.521814,2.494267,2.456018,2.43748,2.46501,2.543547,2.646612,2.715331,2.728299,2.709177,2.673329,2.626215,2.575461,2.527623,2.481564,2.436439,2.394767,2.358124,2.328866,2.310768,2.302154,2.312726,2.370585,2.499246,2.677284,11.115,8.3325,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:34:00",10000,35.8,"GPGGA",13316,46.0431800666667,"N",-109.173800666667,"W",19057
"SEC 1 EAST",3.06538,2.984109,2.909939,2.841844,2.77573,2.714137,2.658236,2.605149,2.558579,2.524401,2.505534,2.50459,2.513709,2.509429,2.479714,2.441413,2.423057,2.4513,2.533435,2.638412,2.706587,2.720764,2.701529,2.664776,2.618059,2.56683,2.518413,2.472884,2.42571,2.382384,2.346502,2.316788,2.297618,2.28994,2.300879,2.360479,2.493722,2.676935,9.9526,8.1765,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:34:27",10000,35.7,"GPGGA",13346,46.0429385333333,"N",-109.173801466667,"W",19058
"SEC 1 EAST",3.172659,3.086604,3.01023,2.940233,2.87201,2.811733,2.753992,2.69645,2.648089,2.612333,2.591188,2.589451,2.597899,2.592569,2.561898,2.522156,2.502924,2.532226,2.615475,2.722569,2.792646,2.805675,2.784758,2.747565,2.699765,2.646113,2.5971,2.549728,2.501699,2.458018,2.42044,2.38968,2.370877,2.362051,2.373438,2.435122,2.571547,2.760323,11.769,8.2033,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:34:55",10000,35.8,"GPGGA",13413,46.04269875,"N",-109.173801733333,"W",19059
"SEC 1 EAST",3.169456,3.0882,3.014684,2.946816,2.879849,2.81686,2.761175,2.710019,2.66364,2.630054,2.61399,2.616371,2.629006,2.629541,2.599263,2.56004,2.543456,2.575177,2.664253,2.779801,2.854697,2.870149,2.850723,2.812143,2.761416,2.706916,2.654047,2.604418,2.555112,2.508455,2.469916,2.438548,2.417876,2.409677,2.422227,2.485204,2.628009,2.824672,9.5508,8.4744,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:35:30",10000,35.9,"GPGGA",13440,46.0424597,"N",-109.1738028,"W",19060
"SEC 1 EAST",3.047276,2.96877,2.898361,2.831972,2.767221,2.710967,2.658753,2.607705,2.564536,2.532848,2.517469,2.521469,2.535223,2.535685,2.50902,2.471287,2.45592,2.490748,2.578681,2.691059,2.764668,2.77881,2.759757,2.722904,2.67344,2.621134,2.571876,2.523033,2.475184,2.431167,2.393001,2.363068,2.344419,2.336334,2.348035,2.410313,2.549443,2.741303,11.735,8.8652,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:36:10",10000,36,"GPGGA",13515,46.0421621833333,"N",-109.173803766667,"W",19061
"SEC 1 EAST",3.18456,3.09957,3.024224,2.955225,2.886919,2.8243,2.767066,2.712433,2.667143,2.634881,2.62042,2.627277,2.64528,2.648854,2.62193,2.582327,2.566721,2.606961,2.7071,2.834387,2.918056,2.934509,2.911421,2.86851,2.813416,2.754798,2.700116,2.647143,2.595025,2.547297,2.505774,2.473369,2.452198,2.44238,2.455448,2.521903,2.671819,2.883645,8.9076,8.6868,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","19:36:59",10000,35.8,"GPGGA",13555,46.0418211833333,"N",-109.1738046,"W",19062
